age,PC1 5pt Smooth (lake),,,
527.6168647,0.12346,,,
528.6034594,0.09218,,,
529.6986252,0.16788,,,
530.8531718,0.20122,,,
532.0494353,0.2193,,,
533.2986339,0.23376,,,
534.6137838,0.29088,,,
535.0688209,0.27266,,,
536.5207206,0.24122,,,
538.148938,0.2231,,,
539.9531728,0.20688,,,
541.8868931,0.21892,,,
543.9485095,0.21996,,,
546.1407776,0.20218,,,
548.4106437,0.14604,,,
550.7599846,0.14422,,,
551.938978,0.14696,,,
552.266657,0.16374,,,
554.8781522,0.18666,,,
557.6578183,0.18906,,,
560.43887,0.18122,,,
563.2625525,0.11412,,,
566.0216399,0.04874,,,
567.7690062,-0.01112,,,
570.403833,-0.0105,,,
573.077885,-0.0728,,,
575.310482,-0.15166,,,
575.9120469,-0.16122,,,
576.4117212,-0.1708,,,
577.0073978,-0.1621,,,
578.139961,-0.16022,,,
584.6284062,-0.15676,,,
585.0119361,-0.15522,,,
585.5819411,-0.14334,,,
586.5825167,-0.15764,,,
587.628046,-0.16012,,,
588.6896368,-0.15576,,,
590.8007714,-0.16256,,,
591.4592253,-0.17152,,,
591.8778689,-0.16258,,,
597.8714993,-0.1474,,,
600.58933,-0.15286,,,
605.0599692,-0.11664,,,
605.7511318,-0.11486,,,
606.2523818,-0.10968,,,
606.4458063,-0.12482,,,
606.9584025,-0.06496,,,
607.1494306,-0.09038,,,
607.6499433,-0.07678,,,
607.8443274,-0.0894,,,
608.3386234,-0.07072,,,
608.5362271,-0.11344,,,
609.0019786,-0.09202,,,
609.6738311,-0.0533,,,
610.3318553,-0.04046,,,
610.976348,-0.0385,,,
612.173343,-0.03618,,,
612.8055583,-0.05872,,,
613.4195952,-0.10806,,,
614.5950135,-0.12136,,,
615.654285,-0.13734,,,
616.228324,-0.14986,,,
616.8001088,-0.13006,,,
617.3789805,-0.13884,,,
618.2613316,-0.12566,,,
618.9220242,-0.1211,,,
619.5190152,-0.10972,,,
620.1122943,-0.11462,,,
620.6974328,-0.09268,,,
621.2659359,-0.096,,,
621.8352862,-0.08814,,,
622.3633073,-0.08812,,,
622.9259838,-0.0409,,,
623.4686615,-0.01328,,,
624.000023,0.03574,,,
624.536252,0.08976,,,
625.0613033,0.13764,,,
625.7491839,0.12788,,,
626.2352477,0.0987,,,
626.7339385,0.10756,,,
627.2335228,0.05354,,,
627.7155558,0.00808,,,
628.2022411,-0.02676,,,
628.4503699,-0.01636,,,
628.4897727,-0.01934,,,
628.6719086,0.01216,,,
628.9946674,0.06798,,,
629.4926898,0.11978,,,
629.9805552,0.16164,,,
630.4687264,0.16708,,,
630.9403524,0.1844,,,
631.4124955,0.20712,,,
631.826316,0.18914,,,
632.2838256,0.18068,,,
632.7387743,0.1849,,,
633.1565923,0.13708,,,
633.6255892,0.05836,,,
634.064047,0.02516,,,
634.4942525,-0.01768,,,
634.886465,-0.076,,,
635.3190649,-0.07554,,,
635.7349569,-0.03862,,,
636.1462919,-0.03704,,,
636.4583681,-0.03508,,,
636.4871356,-0.03924,,,
636.8420796,-0.04748,,,
637.1796907,-0.10922,,,
637.5368373,-0.13688,,,
637.8908267,-0.15562,,,
638.2445195,-0.17078,,,
638.5924988,-0.17946,,,
638.8509425,-0.16786,,,
639.1321091,-0.15542,,,
639.475719,-0.15382,,,
639.8193943,-0.15586,,,
640.1473763,-0.15752,,,
640.4809901,-0.15898,,,
640.814982,-0.15932,,,
641.1442432,-0.15598,,,
641.257845,-0.06518,,,
641.5459588,-0.04476,,,
641.8709038,-0.02992,,,
642.1940878,-0.01614,,,
642.5156197,-0.00314,,,
643.1166098,-0.04494,,,
644.8252019,-0.04552,,,
645.0169183,-0.04656,,,
645.3015684,-0.04834,,,
645.5881822,-0.05194,,,
645.8646097,-0.03756,,,
646.1700423,-0.04212,,,
646.4361579,-0.04238,,,
646.5020531,-0.04046,,,
646.8070461,-0.03734,,,
647.1119891,-0.08396,,,
647.4145454,-0.0822,,,
647.7099298,-0.08456,,,
648.0226672,-0.0852,,,
648.3186508,-0.08526,,,
648.6346851,-0.08144,,,
648.9316717,-0.0829,,,
649.2563788,-0.08056,,,
649.2933302,-0.08286,,,
649.5597291,-0.08564,,,
649.8515516,-0.06026,,,
650.1417651,-0.01184,,,
650.4354173,0.03452,,,
650.7276169,0.0428,,,
651.0234456,0.04854,,,
651.3129298,0.02654,,,
651.5909898,-0.01292,,,
651.8906174,-0.05616,,,
652.1891645,-0.0795,,,
652.4918212,-0.07024,,,
652.7935437,-0.07454,,,
653.0995763,-0.0831,,,
653.3289877,-0.10162,,,
653.6382647,-0.09758,,,
653.9468739,-0.10344,,,
654.2601773,-0.11854,,,
654.5729507,-0.13224,,,
654.9095447,-0.12938,,,
655.2596545,-0.11502,,,
655.5687196,-0.12056,,,
655.7089588,-0.1122,,,
655.7282443,-0.11304,,,
656.3502259,-0.1018,,,
660.8034235,-0.1056,,,
661.151772,-0.1128,,,
661.5163776,-0.10378,,,
661.8814679,-0.08632,,,
662.2503019,-0.08242,,,
662.616327,-0.08158,,,
663.3056336,-0.07398,,,
663.3563441,-0.07806,,,
663.730411,-0.0777,,,
664.1325693,-0.07822,,,
664.2606806,-0.0632,,,
664.6687833,-0.05738,,,
665.0813973,-0.06026,,,
665.4985922,-0.06034,,,
665.9115838,-0.06034,,,
666.3239215,-0.07222,,,
666.7391323,-0.091,,,
666.9219017,-0.07998,,,
667.3361898,-0.08304,,,
667.746348,-0.09398,,,
668.1593988,-0.06642,,,
668.5683521,-0.05274,,,
668.9767219,-0.07284,,,
669.3566535,-0.07086,,,
669.7395757,-0.06544,,,
670.1463302,-0.08376,,,
670.5525433,-0.01264,,,
670.9616909,0.06844,,,
671.3668494,0.11494,,,
671.609008,0.11018,,,
672.0237201,0.09432,,,
672.0720693,0.11274,,,
672.5862123,0.09042,,,
673.1167976,0.0789,,,
673.6431456,0.11844,,,
674.1721613,0.15508,,,
674.7004268,0.12808,,,
675.2245437,0.11046,,,
675.7513877,0.06662,,,
675.9803865,0.06952,,,
676.4721398,0.03762,,,
676.9974219,-0.02252,,,
677.5186819,-0.01038,,,
678.0427583,-0.00206,,,
678.5662669,-0.0339,,,
679.0858385,-0.0416,,,
679.6082893,0.00266,,,
680.1268589,0.0241,,,
680.5637237,0.07248,,,
680.5908056,0.06434,,,
681.0138056,0.12326,,,
681.2539437,0.11948,,,
681.6765089,0.04832,,,
682.0988138,-0.01042,,,
682.5208717,-0.0159,,,
682.9426958,-0.07642,,,
683.1754475,-0.10124,,,
683.6003061,-0.07934,,,
684.0215922,-0.08356,,,
684.4426918,-0.07294,,,
684.8636181,-0.08834,,,
685.2843844,-0.12546,,,
685.7150971,-0.16672,,,
686.1355801,-0.17568,,,
686.5593056,-0.19398,,,
686.9795612,-0.18424,,,
687.3997235,-0.19886,,,
687.8198059,-0.1759,,,
688.2398214,-0.1314,,,
688.9856457,-0.1329,,,
690.1445368,-0.13996,,,
690.6819939,-0.12658,,,
691.2194897,-0.14108,,,
691.7570521,-0.12204,,,
692.2947089,-0.11924,,,
692.8324879,-0.11722,,,
693.3704169,-0.1045,,,
693.9085237,-0.10344,,,
694.3223317,-0.09926,,,
697.4496086,-0.0341,,,
697.8447034,0.0501,,,
698.2704347,0.11984,,,
698.6964331,0.17734,,,
699.1193277,0.12746,,,
699.5458986,0.13332,,,
699.7355836,0.1251,,,
700.1354812,0.11778,,,
700.5594142,0.14068,,,
700.9870772,0.1908,,,
701.4116954,0.1889,,,
701.8400761,0.20052,,,
701.9897583,0.19466,,,
702.3641707,0.19502,,,
702.7934155,0.21452,,,
703.1275559,0.21564,,,
703.5268129,0.20554,,,
703.9435309,0.15232,,,
704.3743518,0.12676,,,
704.8022088,0.11596,,,
705.2339609,0.06992,,,
705.6662007,0.0133,,,
705.8996804,0.02214,,,
705.968379,-0.02992,,,
706.4840325,-0.08402,,,
707.0004329,-0.059,,,
708.1634545,-0.03272,,,
723.6588561,0.02084,,,
723.9756229,0.03572,,,
724.1305018,0.07036,,,
724.4701739,0.09218,,,
724.8104178,0.13042,,,
725.1512389,0.15812,,,
725.4963566,0.21456,,,
725.8383544,0.23674,,,
726.2704151,0.24442,,,
726.6137614,0.24006,,,
727.0026208,0.20806,,,
727.2610446,0.22594,,,
727.6099026,0.22792,,,
727.9556331,0.2276,,,
728.3019893,0.22214,,,
728.3999867,0.22296,,,
728.7584845,0.20452,,,
729.1025254,0.19688,,,
729.458569,0.19024,,,
729.8000962,0.18812,,,
730.1308337,0.17344,,,
730.5040944,0.17684,,,
730.8513684,0.18274,,,
731.1151224,0.18492,,,
734.1935941,0.18802,,,
734.6416143,0.18692,,,
735.090769,0.15774,,,
735.5410683,0.0958,,,
735.9925228,0.0363,,,
736.4451425,0.0211,,,
736.898938,0.01856,,,
737.5322809,-0.01658,,,
738.375044,0.03898,,,
738.8299372,0.04852,,,
739.290045,0.04882,,,
739.7513929,0.00842,,,
739.7795152,0.00564,,,
740.2502474,-0.0011,,,
740.7182454,-0.01536,,,
741.1794351,-0.05448,,,
741.645947,-0.04852,,,
742.5869434,-0.05228,,,
742.9795606,-0.11262,,,
746.6640923,-0.12292,,,
748.2836969,-0.1083,,,
748.6137731,-0.12782,,,
749.2759208,-0.133,,,
749.9407502,-0.1299,,,
750.6082872,-0.13144,,,
751.2785574,-0.16894,,,
751.9515868,-0.15512,,,
752.627401,-0.16064,,,
753.5459595,-0.16978,,,
754.0925807,-0.1654,,,
754.6058851,-0.17326,,,
754.7905436,-0.1886,,,
755.2751679,-0.1844,,,
755.7966467,-0.14412,,,
756.3153614,-0.1112,,,
756.8357352,-0.09556,,,
757.362248,-0.09092,,,
757.885987,-0.07884,,,
758.4159159,-0.11184,,,
758.943064,-0.13246,,,
759.4764533,-0.13068,,,
764.8431478,-0.06984,,,
778.9423002,-0.07462,,,
779.5087054,-0.07288,,,
780.0770113,-0.07646,,,
780.652373,-0.08404,,,
781.2245257,-0.13886,,,
781.8348752,-0.13584,,,
782.3798245,-0.12826,,,
783.3755866,-0.13096,,,
783.9569434,-0.12836,,,
784.5455371,-0.13756,,,
785.1308663,-0.13962,,,
785.7181869,-0.1421,,,
786.2011758,-0.13782,,,
786.7974772,-0.13534,,,
787.390481,-0.1385,,,
787.9855117,-0.1392,,,
788.5879668,-0.1409,,,
789.7882831,-0.15062,,,
790.1087275,-0.1518,,,
790.9849306,-0.15156,,,
791.8723262,-0.15658,,,
792.7706941,-0.16242,,,
793.6798143,-0.1686,,,
794.5994667,-0.18384,,,
795.5294314,-0.19784,,,
796.4694883,-0.22532,,,
797.1810215,-0.24248,,,
798.1382102,-0.24536,,,
799.1048859,-0.24,,,
800.0808287,-0.23278,,,
801.0658184,-0.14944,,,
802.059635,-0.14356,,,
803.0620585,-0.119,,,
804.0728688,-0.1124,,,
804.759796,-0.10296,,,
804.9512604,-0.16842,,,
805.264588,-0.15718,,,
806.0801193,-0.18314,,,
806.9005239,-0.19134,,,
807.7322079,-0.1949,,,
808.5620653,-0.1805,,,
809.3964649,-0.18996,,,
810.2352969,-0.19264,,,
811.0784512,-0.18378,,,
811.9258176,-0.18166,,,
812.7235314,-0.18514,,,
813.5787438,-0.1775,,,
814.4378453,-0.17374,,,
815.0353512,-0.18132,,,
815.9007856,-0.1835,,,
816.7698127,-0.17918,,,
817.6423223,-0.17258,,,
818.9539148,-0.15784,,,
819.8346372,-0.13016,,,
820.7184575,-0.11148,,,
821.6962055,-0.10058,,,
821.7661797,-0.08816,,,
822.8881399,-0.07552,,,
824.0144161,-0.08404,,,
825.1447883,-0.08192,,,
826.1370509,-0.08304,,,
827.27451,-0.08802,,,
828.4154324,0.0182,,,
829.559598,0.11188,,,
833.0814711,0.23622,,,
835.90065,0.30472,,,
836.9879919,0.3482,,,
837.1838687,0.28998,,,
839.6612139,0.2808,,,
839.9958309,0.1515,,,
840.8691353,0.1188,,,
841.7429304,0.10928,,,
842.6244096,0.05474,,,
843.4989097,0.03366,,,
844.3736212,0.05934,,,
844.6725128,0.0563,,,
845.5473622,0.07,,,
846.4222055,0.071,,,
847.304239,0.01078,,,
848.754386,0.0264,,,
849.6284133,0.0508,,,
850.5020014,0.0465,,,
851.3750575,0.11782,,,
851.4696027,0.17922,,,
852.3419607,0.13762,,,
853.2135909,0.07942,,,
854.0844006,0.10848,,,
854.845613,0.10792,,,
855.7218713,0.05154,,,
856.5897954,0.08932,,,
857.7812435,0.13108,,,
864.940493,0.1001,,,
865.8546419,0.13946,,,
866.7733259,0.17806,,,
867.6822952,0.17602,,,
868.5955252,0.1691,,,
869.2120649,0.16118,,,
870.1203412,0.09182,,,
871.0185549,0.06688,,,
871.6364061,0.02976,,,
872.3080263,-0.00754,,,
873.0397969,-0.00728,,,
873.7074019,-0.04658,,,
873.920342,-0.05012,,,
874.8110623,-0.04842,,,
875.3914479,-0.02512,,,
875.4528058,-0.04208,,,
875.8885992,-0.0208,,,
876.8386063,0.00474,,,
877.7839754,-0.0005,,,
878.7245592,0.002,,,
879.6602102,-0.01832,,,
880.5907811,0.02112,,,
881.5161245,-0.02226,,,
882.4360928,-0.0214,,,
883.3505387,-0.05544,,,
883.4742084,-0.05502,,,
884.4403767,-0.08028,,,
885.2329697,-0.08356,,,
886.1294891,-0.04036,,,
887.0198848,-0.03596,,,
887.9040095,-0.01658,,,
888.7817158,-0.0621,,,
889.6528561,-0.05606,,,
890.3818953,-0.09044,,,
891.1855589,-0.08916,,,
891.5942399,-0.10352,,,
891.6490147,-0.09598,,,
892.0437428,-0.09572,,,
892.870661,-0.10526,,,
893.6906192,-0.11388,,,
894.497572,-0.12212,,,
895.303249,-0.13262,,,
896.0957526,-0.14678,,,
896.8866,-0.14982,,,
897.6697986,-0.13864,,,
898.4395791,-0.12816,,,
899.6294479,-0.1207,,,
905.5502176,-0.11006,,,
905.600404,-0.10108,,,
906.3966266,-0.0953,,,
907.1751189,-0.09478,,,
907.9454541,-0.09886,,,
908.6977861,-0.0994,,,
909.4413593,-0.10668,,,
910.1711801,-0.12152,,,
910.8825983,-0.1295,,,
911.5843437,-0.1257,,,
911.9641749,-0.10572,,,
912.5130175,-0.06016,,,
913.180455,-0.0488,,,
913.8329629,-0.04774,,,
914.4663852,-0.04152,,,
915.0885124,-0.06922,,,
915.6939894,-0.09402,,,
916.2922788,-0.10904,,,
916.4328002,-0.1125,,,
916.4623082,-0.11496,,,
916.9490898,-0.10672,,,
917.4253186,-0.1131,,,
917.8984642,-0.09414,,,
918.3616633,-0.03776,,,
918.822188,-0.04406,,,
919.2733647,0.02642,,,
919.7222833,0.02528,,,
919.9830107,0.0802,,,
920.4234141,0.10844,,,
920.8555253,0.11254,,,
921.2861456,0.04372,,,
921.709051,0.0374,,,
922.1309032,-0.02456,,,
922.5080665,-0.11858,,,
922.7920162,-0.12426,,,
923.2040003,-0.14498,,,
923.6095669,-0.1598,,,
924.0151153,-0.15718,,,
924.4147982,-0.15926,,,
924.6617837,-0.14358,,,
924.6828241,-0.10778,,,
924.8419147,-0.11014,,,
925.2007832,-0.13124,,,
925.5549803,-0.12914,,,
925.9106453,-0.15484,,,
926.2620349,-0.1837,,,
926.6152414,-0.18222,,,
926.9645622,-0.1727,,,
927.3892033,-0.16994,,,
927.7370975,-0.1674,,,
928.0875629,-0.17388,,,
928.4349428,-0.17998,,,
928.7852621,-0.19748,,,
929.0189119,-0.19134,,,
929.3696813,-0.20394,,,
929.7209711,-0.20356,,,
930.0729691,-0.19308,,,
930.4258631,-0.18048,,,
930.7798409,-0.192,,,
931.1350902,-0.18032,,,
931.4917987,-0.15616,,,
931.8501544,-0.16206,,,
932.0299905,-0.16876,,,
932.0599583,-0.17614,,,
932.536367,-0.1874,,,
933.0070434,-0.21018,,,
933.3997793,-0.21726,,,
933.8601051,-0.2182,,,
934.3149352,-0.1861,,,
934.764353,-0.18286,,,
937.2267634,-0.17542,,,
938.8870899,-0.16692,,,
939.2045723,-0.17118,,,
939.5167598,-0.20768,,,
939.8286109,-0.1993,,,
940.1376991,-0.19888,,,
940.441684,-0.18564,,,
940.7453949,-0.1564,,,
941.0464705,-0.11844,,,
941.2146833,-0.10766,,,
941.4909235,-0.09624,,,
941.7856165,-0.04736,,,
942.0778228,0.02742,,,
942.2546848,0.09072,,,
942.4801188,0.17508,,,
942.7665532,0.2472,,,
942.9643316,0.2008,,,
942.9776246,0.1734,,,
943.2072335,0.16706,,,
943.4637487,0.08494,,,
943.7249,0.0224,,,
943.9991826,0.01944,,,
944.2905516,-0.02284,,,
944.3204095,-0.0888,,,
944.6006957,-0.08982,,,
944.6218396,-0.08616,,,
944.9584481,-0.083,,,
945.2504086,-0.0395,,,
945.5812132,0.03938,,,
945.9090421,0.04074,,,
946.2339785,0.04814,,,
946.4014274,0.04898,,,
946.72213,0.00158,,,
947.0401496,-0.07416,,,
947.3555696,-0.07592,,,
947.668473,-0.10068,,,
947.9402647,-0.07674,,,
948.248674,-0.0752,,,
948.5548062,-0.04478,,,
948.8398108,-0.03434,,,
949.1417676,-0.01582,,,
949.243215,-0.0329,,,
949.5648375,-0.01982,,,
949.8361018,-0.0527,,,
950.313589,-0.05104,,,
950.5789352,-0.06628,,,
950.7065506,-0.07576,,,
950.971747,-0.0982,,,
951.2338768,-0.09952,,,
951.4948227,-0.1238,,,
951.7564349,-0.13906,,,
952.0151919,-0.14404,,,
952.1112983,-0.15658,,,
952.3687019,-0.17388,,,
952.6269589,-0.16526,,,
952.8825936,-0.15504,,,
953.3933103,-0.15558,,,
953.6485074,-0.10236,,,
953.8891593,-0.09146,,,
954.0266991,-0.08906,,,
954.0440982,-0.08752,,,
954.3221715,-0.08516,,,
954.5997135,-0.03972,,,
954.8768075,0.04782,,,
955.1535366,0.0735,,,
955.4299841,0.09118,,,
955.7062332,0.14648,,,
955.9823671,0.07758,,,
956.258469,0.01826,,,
956.4569441,0.01318,,,
958.3679871,0.07974,,,
958.5808649,0.111,,,
960.5978257,0.14872,,,
960.8169926,0.21802,,,
961.0369764,0.29,,,
961.2560002,0.29598,,,
961.477721,0.30974,,,
961.7003691,0.35506,,,
961.9239814,0.35582,,,
962.1467494,0.36616,,,
962.3019964,0.3634,,,
962.5283749,0.36158,,,
962.6065611,0.34172,,,
962.8475355,0.33892,,,
962.903759,0.37402,,,
963.1670722,0.31842,,,
963.4699447,0.24222,,,
963.7749696,0.18186,,,
964.0822302,0.11558,,,
964.3918096,0.0005,,,
964.7037911,-0.00734,,,
964.9039713,-0.01118,,,
967.9205954,-0.01652,,,
968.0339675,-0.01994,,,
968.3028079,-0.02054,,,
968.5737218,-0.02938,,,
968.8467486,-0.03538,,,
969.1219282,-0.0365,,,
969.3970725,-0.03056,,,
969.6766586,-0.03072,,,
969.9585162,-0.02154,,,
970.2426849,0.0657,,,
970.5292044,0.0769,,,
970.6444793,0.10236,,,
970.9343566,0.1042,,,
971.22668,0.134,,,
971.5214891,0.04166,,,
971.8164348,0.05476,,,
972.1163138,0.01568,,,
972.4187972,0.00942,,,
972.7239247,-0.03734,,,
973.031736,-0.03346,,,
973.3397757,-0.0146,,,
973.60274,-0.0042,,,
973.6278867,-0.02242,,,
974.0326851,-0.0414,,,
974.4421532,-0.03356,,,
974.8563743,-0.10946,,,
975.1912291,-0.15098,,,
984.3897914,-0.16878,,,
984.9178361,-0.1696,,,
985.4489155,-0.20406,,,
985.9864301,-0.18682,,,
986.5339447,-0.07338,,,
987.084622,0.0344,,,
987.6283884,0.06016,,,
988.1940054,0.06734,,,
988.8371005,0.06322,,,
988.8997163,-0.04348,,,
989.4000393,-0.13504,,,
989.8643634,-0.15032,,,
990.3711868,-0.14596,,,
990.8793379,-0.1503,,,
991.3924974,-0.14116,,,
991.910583,-0.14008,,,
992.4335123,-0.13516,,,
992.9651886,-0.1334,,,
993.4975936,-0.12166,,,
993.8443075,-0.04492,,,
994.3883135,-0.04988,,,
994.932737,-0.06048,,,
995.4815383,-0.08652,,,
996.0346352,-0.10722,,,
996.5919454,-0.2015,,,
997.1576233,-0.21312,,,
997.7231433,-0.23016,,,
998.2582637,-0.19354,,,
998.3184123,-0.19268,,,
998.8919548,-0.1886,,,
998.9265755,-0.18296,,,
999.4954283,-0.17132,,,
1000.045967,-0.1764,,,
1000.62181,-0.1658,,,
1001.196664,-0.167,,,
1001.752538,-0.11174,,,
1002.333826,-0.09964,,,
1002.922788,-0.03286,,,
1003.510356,-0.03142,,,
1004.10549,-0.02018,,,
1004.753961,-0.05158,,,
1005.240253,-0.04574,,,
1005.843794,-0.11222,,,
1006.445448,-0.10092,,,
1007.054394,-0.04842,,,
1007.661259,-0.04746,,,
1008.275299,-0.002,,,
1008.891779,0.04914,,,
1009.505886,0.10408,,,
1010.126991,0.11656,,,
1010.359884,0.16574,,,
1010.888574,0.17598,,,
1011.390081,0.18614,,,
1011.868928,0.18716,,,
1012.435453,0.18884,,,
1013.008351,0.18658,,,
1013.577936,0.1755,,,
1014.153804,0.16196,,,
1015.158831,0.15712,,,
1015.738402,0.10424,,,
1016.319214,0.04404,,,
1016.896314,0.04286,,,
1017.479423,0.04404,,,
1018.058683,0.051,,,
1021.671952,0.08236,,,
1022.222333,0.14942,,,
1022.480348,0.11858,,,
1022.559759,0.11066,,,
1023.135781,0.10534,,,
1023.438883,0.12646,,,
1024.015605,0.0702,,,
1024.632531,0.11068,,,
1025.254815,0.07906,,,
1025.872434,0.0516,,,
1026.490297,0.00608,,,
1026.988707,0.00902,,,
1027.571947,-0.05336,,,
1028.19014,-0.07436,,,
1028.808328,-0.11874,,,
1029.426444,-0.14364,,,
1030.044422,-0.17092,,,
1030.637288,-0.16458,,,
1031.180118,-0.15848,,,
1031.797338,-0.14306,,,
1032.414164,-0.13436,,,
1033.030529,-0.12388,,,
1033.621544,-0.13168,,,
1034.157457,-0.12398,,,
1034.638367,-0.14388,,,
1034.920766,-0.16004,,,
1035.029721,-0.15644,,,
1035.475197,-0.14406,,,
1036.582068,-0.14494,,,
1037.154122,-0.12428,,,
1037.725322,-0.09312,,,
1038.290701,-0.08988,,,
1038.703078,-0.09138,,,
1039.203113,-0.09002,,,
1039.765903,-0.08596,,,
1040.332486,-0.09028,,,
1040.89791,-0.07832,,,
1041.457261,-0.07902,,,
1041.879598,-0.06884,,,
1042.40769,-0.04982,,,
1042.963549,-0.05038,,,
1043.522833,-0.06474,,,
1044.080648,-0.0524,,,
1044.684823,-0.05808,,,
1045.186878,-0.08104,,,
1045.739973,-0.0763,,,
1045.854198,-0.04918,,,
1047.06325,0.00434,,,
1047.101042,0.08838,,,
1047.709228,0.21872,,,
1048.310398,0.2682,,,
1050.699907,0.32988,,,
1051.288473,0.29324,,,
1051.924521,0.29572,,,
1052.507302,0.24708,,,
1053.091715,0.22416,,,
1053.668626,0.16364,,,
1054.246975,0.17194,,,
1054.81772,0.10608,,,
1054.902171,0.103,,,
1055.469256,0.10044,,,
1056.037468,0.10186,,,
1056.597923,0.0895,,,
1057.159304,0.15338,,,
1057.712832,0.11286,,,
1058.36124,0.12928,,,
1059.267226,0.13766,,,
1059.739448,0.15346,,,
1060.204559,0.06574,,,
1060.670889,0.06536,,,
1061.130065,0.01182,,,
1061.590309,0.00274,,,
1061.945663,-0.02916,,,
1062.339607,-0.02318,,,
1062.791472,-0.03826,,,
1063.224112,0.07082,,,
1063.665565,0.05966,,,
1064.107654,0.06528,,,
1064.542435,0.06848,,,
1064.977695,0.06004,,,
1067.77048,0.05,,,
1068.268176,0.0512,,,
1068.340348,0.16074,,,
1068.948761,0.1531,,,
1069.355156,0.16852,,,
1069.753831,0.07292,,,
1070.148376,0.05568,,,
1070.543095,-0.07224,,,
1070.931384,-0.0766,,,
1071.316712,-0.1035,,,
1071.679049,-0.00416,,,
1072.012213,0.01146,,,
1072.389304,0.01772,,,
1072.766792,0.01698,,,
1073.138138,0.01798,,,
1073.506658,-0.08128,,,
1073.875572,-0.09186,,,
1074.238488,-0.09442,,,
1074.466277,-0.00426,,,
1074.733788,0.05554,,,
1075.093308,0.15056,,,
1075.44699,0.26804,,,
1075.801063,0.26912,,,
1076.149394,0.18442,,,
1076.173739,0.1248,,,
1076.498116,0.02994,,,
1076.615775,-0.03644,,,
1076.993832,-0.03504,,,
1077.454595,-0.03698,,,
1077.91359,0.04738,,,
1078.36499,0.0465,,,
1078.636509,-0.02242,,,
1078.997842,-0.02194,,,
1079.469354,0.06154,,,
1079.877055,-0.0168,,,
1080.308638,-0.01556,,,
1080.738646,-0.00774,,,
1081.161623,-0.02278,,,
1081.5804,-0.1052,,,
1081.957752,-0.1197,,,
1082.15974,-0.12182,,,
1082.186245,-0.1191,,,
1082.592295,-0.1096,,,
1082.996995,-0.12054,,,
1083.397756,-0.11892,,,
1083.792088,-0.12096,,,
1084.18517,-0.11994,,,
1084.574487,-0.11392,,,
1084.957623,-0.11086,,,
1085.339611,-0.1059,,,
1085.449836,-0.02184,,,
1085.824781,-0.0153,,,
1086.198659,-0.00046,,,
1086.569081,0.1734,,,
1086.933751,0.16912,,,
1087.297461,0.18766,,,
1087.657891,0.19498,,,
1088.012807,0.2631,,,
1088.300867,0.09362,,,
1088.394156,0.09108,,,
1088.616262,-0.02028,,,
1088.909005,-0.04964,,,
1089.201857,-0.14944,,,
1089.49038,-0.1758,,,
1089.779048,-0.19152,,,
1090.06349,-0.19718,,,
1090.137555,-0.1909,,,
1090.421665,-0.18834,,,
1090.701662,-0.16312,,,
1090.981888,-0.14376,,,
1091.258101,-0.13044,,,
1091.534584,-0.11108,,,
1091.807152,-0.0888,,,
1092.082109,-0.05898,,,
1092.495327,0.0128,,,
1093.128025,0.01534,,,
1093.430889,0.01924,,,
1093.511301,0.00446,,,
1093.631647,0.05758,,,
1093.661682,0.06762,,,
1093.789606,0.16526,,,
1094.032454,0.20802,,,
1094.289799,0.25918,,,
1094.545707,0.22826,,,
1094.800211,0.14466,,,
1095.051404,0.03688,,,
1095.303214,0.05638,,,
1095.553725,0.07456,,,
1095.802971,0.06164,,,
1096.049082,0.15568,,,
1096.127055,0.24718,,,
1096.373512,0.26728,,,
1096.611287,0.307,,,
1096.853635,0.35304,,,
1097.096784,0.30084,,,
1097.301704,0.20678,,,
1097.437293,0.19344,,,
1097.639162,0.11582,,,
1097.879032,0.10406,,,
1098.117966,0.0745,,,
1098.158311,0.16554,,,
1098.398021,0.08224,,,
1098.423586,0.11498,,,
1098.604089,0.11448,,,
1098.916553,0.17372,,,
1099.137347,0.17768,,,
1099.355675,0.25792,,,
1099.575176,0.21546,,,
1099.794071,0.22024,,,
1100.012389,0.17436,,,
1100.230157,0.1295,,,
1100.447405,0.11094,,,
1100.664161,0.15236,,,
1100.761726,0.13456,,,
1100.951274,0.18204,,,
1101.166996,0.23458,,,
1101.380558,0.2176,,,
1101.576151,0.21368,,,
1101.750359,0.19898,,,
1101.857594,0.13164,,,
1102.071838,0.09106,,,
1102.284054,0.05802,,,
1102.613303,0.05376,,,
1102.845931,0.08038,,,
1102.863413,0.07896,,,
1103.116782,0.03258,,,
1103.378686,0.02776,,,
1103.657883,-0.03458,,,
1103.93697,-0.1197,,,
1104.216012,-0.12108,,,
1104.495073,-0.13008,,,
1104.819591,-0.15648,,,
1105.098914,-0.15126,,,
1105.378461,-0.13762,,,
1105.658295,-0.06192,,,
1105.938481,0.00728,,,
1106.096265,0.09508,,,
1107.345179,0.09734,,,
1107.486907,0.1764,,,
1107.646581,0.19898,,,
1107.861659,0.21794,,,
1108.037994,0.24288,,,
1108.184309,0.2363,,,
1108.370231,0.1502,,,
1108.556563,0.04144,,,
1108.743322,-0.05748,,,
1108.930527,-0.1681,,,
1109.116389,-0.17084,,,
1109.304533,-0.17788,,,
1109.493176,-0.1765,,,
1109.682336,-0.165,,,
1109.872029,-0.15278,,,
1109.957935,-0.14786,,,
1110.148435,-0.13106,,,
