"","V1","V2"
"1",-0.073866281542654,0.0155615018760724
"2",-0.0833551202224831,0.0178843346057757
"3",-0.0881727190678484,0.0190591449323415
"4",-0.0908520828760363,0.0197153360639116
"5",-0.0923175485449145,0.0200758466385584
"6",-0.0921717147114461,0.0200402351088617
"7",-0.0894976908634149,0.0193847483478711
"8",-0.0868459097558788,0.0187345115882831
"9",-0.0804931276682539,0.0171732582935291
"10",-0.0823736652948662,0.0176194677454058
"11",-0.0840050199047042,0.018011916901932
"12",-0.0838762787938853,0.0179801288277078
"13",-0.0810478731467354,0.0172941953019248
"14",-0.07747940276148,0.0164317689716895
"15",-0.0744050615581059,0.0156906226276265
"16",-0.076504900289968,0.0162104023215439
"17",-0.0884419272084122,0.0191684232155429
"18",-0.0925308826239474,0.0201911944479988
"19",-0.0963074120789223,0.0211466210363608
"20",-0.0986511651049054,0.0217531556676591
"21",-0.10020803169174,0.0221701608369662
"22",-0.103320019410548,0.0230297810008756
"23",-0.104470288585783,0.0233572388151732
"24",-0.110605519884962,0.0250171943042328
"25",-0.119896951146967,0.0275095036449646
"26",-0.110872220783949,0.0252087035169242
"27",-0.113548385718625,0.0259140395936106
"28",-0.12692129532016,0.0294227485232452
"29",-0.133652200135881,0.0312000306421823
"30",-0.133930793269438,0.031279843578932
"31",-0.132171278916766,0.0308377831570616
"32",-0.133092662848489,0.0310858090117475
"33",-0.130545561204147,0.0304548892595484
"34",-0.114674730423593,0.0263533281346534
"35",-0.126369214929228,0.0293812571346464
"36",-0.124517454393358,0.0289564714062141
"37",-0.117920808493364,0.0273474703363064
"38",-0.135488460910132,0.0323582474393096
"39",-0.141169891083145,0.0339654317468344
"40",-0.151110432160378,0.0367694787182914
"41",-0.154140822215719,0.0376194917744504
"42",-0.150944140370111,0.0367545369310652
"43",-0.16272183056922,0.0400064275517216
"44",-0.146008728598937,0.0354490780820793
"45",-0.15839106111401,0.038850200143765
"46",-0.153514771916068,0.0375201509059038
"47",-0.161170073027075,0.0395885562687709
"48",-0.166708711734423,0.0411323050415772
"49",-0.16224736944666,0.0398936808862624
"50",-0.154729700289966,0.0378517186847649
"51",-0.155834010204674,0.0380701180255459
"52",-0.157456729561094,0.0384986878302837
"53",-0.154283359170332,0.037560549472161
"54",-0.148450190253937,0.0359145167192401
"55",-0.136782304658931,0.0325585585940845
"56",-0.121078234908015,0.0281740021933386
"57",-0.131066751698453,0.0309400113620654
"58",-0.127848878323588,0.030014741213964
"59",-0.117057526566166,0.0270209802037253
"60",-0.109441864590863,0.0249607557595785
"61",-0.106583405958295,0.0241833634624071
"62",-0.0894927130344848,0.019455363522204
"63",-0.0876473487085355,0.0189650663132794
"64",-0.0929339291087267,0.020251671726214
"65",-0.0911890576266433,0.0198186667359609
"66",-0.0923355861578302,0.0200991555075989
"67",-0.0932477505138631,0.0203201643953707
"68",-0.0920111917177666,0.0200130582529346
"69",-0.0860369596490856,0.0185515098643967
"70",-0.0910840559813818,0.0197854570572406
"71",-0.0917826917848823,0.019951533698763
"72",-0.0925766817287283,0.0201282932552604
"73",-0.0944499986128144,0.0205483468223636
"74",-0.0962191621571351,0.0208694005259837
"75",-0.0905529627415898,0.0194066544372573
"76",-0.0977190999725465,0.0207955495140818
"77",-0.0977628474219753,0.0201775820616798
"78",-0.0945033226507465,0.0188401186137846
"79",-0.0984250215299481,0.0185394507247382
"80",-0.118175458331775,0.00994216960291393
"81",-0.125628977166232,0.00584647271600404
"82",-0.130591541900552,-0.000464403612322118
"83",-0.128068967440532,0.000992802267838767
"84",-0.134087916532246,-0.00433980465948755
"85",-0.131474000282189,-0.0062570370001503
"86",-0.15261770211681,-0.0377185661017673
"87",-0.15012373509275,-0.0311877905466361
"88",-0.160887757342448,-0.0700241149201253
"89",-0.139687364082563,-0.0759329301249615
"90",-0.169234815670172,-0.0977232004376404
"91",-0.167824991915875,-0.0909368658506674
"92",-0.154773398161976,-0.0853586474171299
"93",-0.172254296639344,-0.16064740237324
"94",-0.16343685457308,-0.140772860294832
"95",-0.1546917601339,-0.141477894176393
"96",-0.161260467722067,-0.224508858150255
"97",-0.145820319379856,-0.263313648005009
"98",-0.144047767877041,-0.299010247673851
"99",-0.127727932738905,-0.308865992090505
"100",-0.131201082331478,-0.321257905302446
"101",-0.113942356860837,-0.388625926164562
"102",-0.106321456471989,-0.405267482076517
"103",-0.102533573560158,-0.392335586366002
"104",-0.092371078345023,-0.433598154708704
"105",-0.077159563570528,-0.468858218142656
"106",-0.0503622274031154,-0.507744042311003
"107",-0.0216267219831,-0.548409613707148
"108",0.00130031786327571,-0.560260742686084
"109",0.0222190925986051,-0.565865175960044
"110",0.0192683097041438,-0.407700575844897
"111",0.104168161151419,-0.668045886499036
"112",0.134505700663617,-0.65934348488062
"113",0.175092766973986,-0.686783739911542
"114",0.259245877452998,-0.795832041724901
"115",0.290522892605639,-0.778505156948519
"116",0.321458026658478,-0.825799446932762
"117",0.33969028633609,-0.826090223141504
"118",0.377141167928915,-0.836026406281175
"119",0.407697827904674,-0.838642078492998
"120",0.441603795722916,-0.823255504018118
"121",0.453816758606287,-0.834693669552297
"122",0.49731243319965,-0.774304371428648
"123",0.473785284489395,-0.643930596692432
"124",0.446442880088896,-0.71135602236274
"125",0.513926247987602,-0.768329283805737
"126",0.518978656912829,-0.732508451671933
"127",0.560286181583605,-0.72973710455322
"128",0.578121093081782,-0.707707029297527
"129",0.636538423315119,-0.625734886190435
"130",0.589039272577032,-0.603700004248063
"131",0.662925282555473,-0.571042794616211
"132",0.685979799856651,-0.477941758117507
"133",0.680584112445148,-0.462522910002502
"134",0.679966246490192,-0.400954538350918
"135",0.637384779922512,-0.37322769183526
"136",0.69861496103649,-0.165656138551329
"137",0.71189448950524,-0.276749903387632
"138",0.748751340667168,-0.143600467571681
"139",0.732651049220826,-0.150862172566851
"140",0.211141916952758,0.139650540529237
"141",0.549766841575473,0.180610962410379
"142",0.149825533958392,0.131910338547021
"143",0.66562922204282,0.256863072762463
"144",0.620527484640966,0.285888010031329
"145",0.771611594037632,0.280549500025023
"146",0.559709462025332,0.319827737806368
"147",0.708392860628839,0.358478767100135
"148",0.333464779493477,0.262508334743298
"149",0.620126308912948,0.408009963122516
"150",0.749305795736185,0.461281725889031
"151",0.586761502388072,0.418712833196863
"152",0.538714782611759,0.298708445581497
"153",0.743570243896901,0.469336701589956
"154",0.73728629843566,0.499515372559034
"155",0.692582039750182,0.490772381515774
"156",0.588992883837514,0.500939619817609
"157",0.643776298309149,0.527219203217037
"158",0.67731089006879,0.605224649026428
"159",0.667441126495547,0.621065315417547
"160",0.468737482838566,0.444452057158527
"161",0.542861597296698,0.513768080216902
"162",0.582412103396895,0.620285499113347
"163",0.568374243790473,0.642005555525813
"164",0.548106741636664,0.653966326121415
"165",0.41380033251795,0.59139426316316
"166",0.423860069132238,0.63079990080482
"167",0.429989367758822,0.638973507380009
"168",0.393409017462991,0.619585493892438
"169",0.312708653006242,0.564118008276869
"170",0.30126044486916,0.574963870805045
"171",0.254820488857971,0.543533896703347
"172",0.222608556839239,0.510954170185557
"173",0.0893867013811834,0.299445410356712
"174",0.172326305491821,0.482851002170169
"175",0.129840702051532,0.442734865939109
"176",0.0948115371573484,0.401673664341538
"177",0.0581474303041128,0.360736117221875
"178",0.0149335415363088,0.281826192359668
"179",0.00968384238728471,0.298975396960678
"180",-0.0264619303473021,0.234250979970012
"181",-0.0428758459843381,0.2155589719435
"182",-0.0757747891801383,0.150304045280447
"183",-0.0858528049128855,0.130993147086167
"184",-0.0930752099573032,0.11530945229779
"185",-0.101246784498985,0.0810066590324216
"186",-0.105511913303382,0.0716213256211977
"187",-0.0962509635487263,0.0461973798039198
"188",-0.107579055260932,0.0573205784225012
"189",-0.106463186571513,0.0366418788509853
"190",-0.106310715552127,0.034008013835516
"191",-0.105064687017708,0.0306971281408221
"192",-0.102020543641634,0.0263779789350322
"193",-0.0985149963934714,0.0234734664464524
"194",-0.0964418124936711,0.0223420883962416
"195",-0.0942424154992156,0.0208674042225854
"196",-0.0963589414928664,0.0213033812767982
"197",-0.0896497024934056,0.0195352883944712
"198",-0.0962011701664917,0.0211376365391911
"199",-0.094898999311368,0.0207793950062687
"200",-0.0950370504125893,0.0207977609643468
"201",-0.0927032104071099,0.0202092620704279
"202",-0.0925936344197063,0.0201749588541342
"203",-0.0905546901467083,0.0196682061076042
"204",-0.0862724753120187,0.018602219044744
"205",-0.0894172250982876,0.0193651925374241
"206",-0.0903779592248545,0.0195974727605856
"207",-0.0906407852705687,0.0196594090198925
"208",-0.0884951764643906,0.0191354307344178
"209",-0.0876758893647919,0.0189307651823316
"210",-0.0830609465998197,0.0178045817014395
"211",-0.0875921457572765,0.0189033539618707
"212",-0.0861523134766655,0.0185561559694386
"213",-0.0851572194588987,0.0183216652237517
"214",-0.0900121622111018,0.019528199729612
"215",-0.0927220450910423,0.02019981177493
"216",-0.0942500386648415,0.0205802881450432
"217",-0.0953028542166713,0.0208418036278449
"218",-0.0955725643143673,0.0209089425251912
"219",-0.0928516792219999,0.0202417510603422
"220",-0.0931733138866921,0.0203189350587457
"221",-0.0891610655125851,0.0193425312951365
"222",-0.0890950349600312,0.0193317437175353
"223",-0.0945369169678212,0.0206889748883999
"224",-0.0948589324236771,0.0207826825685561
"225",-0.101057867762702,0.0223933874704627
"226",-0.103780908010735,0.0230954983278323
"227",-0.108958098811805,0.0244231298136071
"228",-0.103049857094478,0.02295911279311
"229",-0.112008670986758,0.0252141517146238
"230",-0.109207823131611,0.0245267427004133
"231",-0.114752287525911,0.0259349007389375
"232",-0.107997273878224,0.0242359054337867
"233",-0.110591543391328,0.024896571350032
"234",-0.113307070153909,0.025591916480052
"235",-0.113735252768367,0.0256998667902056
"236",-0.114037928388919,0.0257729854221892
"237",-0.112982627259823,0.0254974969900943
"238",-0.108106881519083,0.0242625611501208
"239",-0.112236865148358,0.0252889389710686
"240",-0.105475852946134,0.0235699819095298
"241",-0.10278330700864,0.0228803556085689
"242",-0.108604325305345,0.0243201669103539
"243",-0.10749496758369,0.0240239584486938
"244",-0.104730257838776,0.0233135733330561
"245",-0.10387942169342,0.02308673014365
"246",-0.0963531861960079,0.0211990538098099
"247",-0.0911054968328237,0.0198762660551068
"248",-0.100399557441386,0.022184881472975
"249",-0.0984078954101061,0.0216733318762297
"250",-0.097251646937129,0.0213784178055546
"251",-0.0947982720631862,0.0207653161012693
"252",-0.098554541149467,0.0216941442790849
