V1,V2,V3
4.206567297,17.09470709,-8.3700776
-22.96003599,18.26206757,-9.703966521
3.429679703,17.76513781,-8.466140101
-17.59102444,21.69455092,-9.160420215
-14.24767115,23.54888016,-8.448888236
-19.37410481,20.94137814,-9.024884226
-19.29206306,21.55018273,-9.970892563
-25.0172812,18.18769345,-8.884320537
-13.44343995,25.16449932,-8.986910693
-11.58197341,26.73724444,-7.402519213
-18.77177753,23.22418154,-8.729858018
-22.25118932,21.12198829,-9.068141799
-14.70122106,25.84704077,-8.109067432
-14.51347756,24.67357299,-7.01498429
-13.33614912,25.57648186,-6.751357929
-17.06368315,24.22982864,-8.386395463
-23.72319208,19.650931,-9.011130989
-15.79516333,25.71743761,-6.800907447
-14.39255995,26.6232955,-5.944757085
-21.35509528,23.47908959,-8.435584263
-25.52105591,25.5122662,-11.10817324
-24.02141282,26.56621923,-10.46381383
-23.91794125,27.87843895,-10.41118604
-22.82284681,27.66539274,-9.549622472
-23.21014071,23.34116116,-7.921203209
-12.40435643,28.62269596,-7.311580463
-24.39545056,24.12628415,-8.952624907
-20.75722504,27.01061093,-7.855998978
-22.89024913,25.54854217,-8.296626296
-31.63482763,19.33300036,-5.702180596
-21.52467235,26.36296146,-6.981897157
-23.8405803,24.89694008,-7.029922891
-25.13025252,24.08141513,-7.4488737
-32.02021024,19.68388017,-5.441818356
-24.78024883,39.40207528,9.08231562
-27.24644284,38.41312216,10.60924894
-22.29029131,43.16612666,10.00425595
-21.91918826,42.21102939,11.24117263
-23.25906319,43.59235019,11.37423083
-22.24643905,43.47381522,12.40537491
-23.0929524,41.81078596,12.60230074
-29.95585704,39.7259967,13.91265164
-25.40548192,41.38710618,11.62585023
-28.40610061,40.29769864,14.15704111
-23.66784927,41.32204659,10.73379884
-24.72880533,40.32606261,12.27891289
-30.28507589,38.81980023,16.29707816
-34.97853655,34.09477085,16.21900382
-24.38438026,42.88946838,13.86065034
-26.31902842,41.50239923,14.66285158
-34.76299235,35.60960023,15.98540907
-31.66633959,38.9366891,15.73833009
-33.62150247,37.32692357,16.50948197
-31.22505848,37.97729434,14.12735007
-25.19644711,34.70724259,3.752317533
-21.65910842,32.99089687,-1.555291375
-27.32519118,26.15664444,-5.015854363
-19.90492194,32.34816167,-2.396128936
-26.29913307,27.5069297,-4.461375773
-25.11237294,30.6722341,-2.413149313
-26.40780014,34.23271689,4.150478171
-35.29139531,33.16348651,14.13720933
-28.57541169,37.84876914,13.89776653
-26.57446638,39.57128013,13.64149522
-28.79497193,37.86346922,12.30637043
-29.97463128,36.52821494,14.07155158
-32.88382748,35.63448819,16.63759899
-30.86105068,36.95051967,16.06052357
-32.73520863,34.59125987,15.63391489
-30.68782637,36.24248012,12.48148836
-33.28586058,35.8228123,14.28976577
-33.30976495,34.37964623,13.86801443
-29.27346751,35.13873469,8.131520492
-23.86216575,39.88660347,5.230557709
-25.25066385,32.70557103,-0.831899853
-23.62159054,34.24725374,-0.393278904
-32.7783641,22.97223832,-4.146698914
-30.73694339,27.67609568,-2.385764448
-25.51540888,34.60775376,-1.125386511
-31.92456202,28.70192935,-3.160027517
-31.95393144,25.86933034,-3.819068102
-27.23596098,31.67510024,-0.528629376
-32.79608817,24.17389382,-3.709088879
-28.54772756,30.00469592,-1.564077206
-30.14359028,28.91879676,-3.565549803
-27.40275587,31.30750961,-2.5023343
-29.1169906,31.4043876,-3.161530817
-26.57544682,33.15610271,-2.498758015
-27.78886441,33.35246015,-1.41283472
-29.76011144,31.44834044,-1.282295819
-31.14257521,30.35644826,-2.755125698
-26.21719141,33.92786139,0.644551666
-32.69385369,26.51412751,-2.547350386
-31.38204351,29.18198871,-1.120072794
-26.72848994,35.75729279,0.163775364
-28.07216478,34.59200862,0.560472309
-23.99406057,39.57049475,4.148004125
-24.77256725,38.72173942,3.286502779
-26.3157054,38.34768952,16.05969062
-29.03245004,35.90571244,1.88407426
