"V1","V2","V3"
0.138284592444804,0.47541864367901,4.86712794462488
0.187399742081889,0.501431395177657,4.58314211136777
0.143328346588869,0.461045447166005,4.72625454803286
0.12890293405577,0.478940146482952,5.19654694492626
0.0602071176095594,0.366891458648398,4.34362943713573
0.255865927946411,0.562490862435977,4.65782090766971
0.226502761279166,0.552486547434595,4.53717402131256
0.0322852012895211,0.340505008057281,4.29933520091564
0.147473554773445,0.493926201271858,4.97045081025688
0.146629324845034,0.517628720328889,4.44916174622063
0.21581630798691,0.394383624637225,4.37267351389818
0.0839417425048675,0.435932658885059,4.52298270935958
0.185549866990528,0.498694199006668,4.4310489970308
-0.000886858407140534,0.425003345965691,4.00072228344186
0.223834956500758,0.57028399197179,5.07767261845119
1.27496301558204,2.43429495426382,0.589032921088907
1.37192954159654,2.53879083934418,0.561861625486763
1.77898753929837,2.79165330373293,0.871128140435496
1.78716634884287,2.83202016420761,0.816439525686063
1.51288996945276,2.8349443781252,0.281531816820593
1.64071816304815,2.85531596202286,0.446686337735319
1.79040215638457,3.0163292365107,0.541657173592415
1.62585525883118,2.81972150472911,0.455876027650818
1.85033876958954,3.12306168082479,0.506155871727206
1.81036610922295,3.04826939829385,0.520505574147154
1.91975246761845,3.31304297909483,0.467435777140016
1.9417432100345,3.22043634755986,0.554874561697544
2.08567831559761,3.35866283034,0.662830925347407
1.95018054023924,3.15182524736803,0.61490321855787
2.0431102339828,3.27389513079912,0.625250066274543
2.02351511832184,3.23686528232028,0.662530782837459
1.87573821836775,3.24321249459162,0.450812482099256
1.9263505992522,2.91294445388198,0.970341494649315
0.336658775142299,0.697767040527702,6.22535252915969
1.94351146325478,3.25585286514497,0.554681135706195
1.94906190988593,2.94824419378275,0.984189472988191
0.24951917845382,0.633324688843047,6.06093336184632
0.246117497487022,0.632662372274345,6.10714454141815
0.159655507447797,0.565781100775677,5.93246724569945
-0.290812371937737,0.339791978331876,7.35718537406956
-0.43996795164014,0.1996971453941,7.27138826450768
0.883423817762944,0.722001372385087,8.89125708879519
-0.321316374980372,0.313358921590946,7.22654934280787
0.922665419952945,0.745639621264563,8.9570761674116
0.811414525425229,0.767796982297635,8.82393863673263
0.835453418028731,0.766957670742982,8.86230180371843
