"","V1","V2","V3"
"1",-0.144623745531663,-0.0778705510195245,-0.0274633335267875
"2",-0.137837560303638,-0.0325999489363783,-0.0129097195865307
"3",-0.139033620704636,-0.0285231650956854,-0.028138941626723
"4",-0.14835828311247,-0.0662542033957921,-0.0760394675387098
"5",-0.127550411249488,0.00135363276832117,0.0241214317996125
"6",-0.138326976595864,-0.0354487741545672,-0.0140683381462746
"7",-0.137636176290388,-0.040486238695877,-0.00251687466017155
"8",-0.126830367933875,-0.00943414189061983,0.043023389194155
"9",-0.146039477576554,-0.0844145361903793,-0.0382049442693147
"10",-0.135785882075024,-0.0470564451294909,0.0185067708940992
"11",-0.136341822446983,-0.049369814135611,0.0173246859655088
"12",-0.136644737703141,-0.0512785909325912,0.0167812041962674
"13",-0.134995610280657,-0.0540618941015811,0.0319281815839411
"14",-0.11575834039468,-0.0609391961607793,0.159587007073045
"15",-0.146444171683187,-0.147918379729464,-0.00950465060370148
"16",-0.0970200961261973,-0.149712715208228,0.303699982476685
"17",-0.103455733439218,-0.203067145430738,0.289013953877172
"18",-0.104735943916335,-0.295257778516494,0.257070747806344
"19",-0.0925524407428906,-0.329826763274454,0.299877660655421
"20",-0.0583730242593389,-0.308854948146719,0.454536551246504
"21",-0.0514293102874746,-0.333262419770341,0.462604032278199
"22",-0.0570317317842927,-0.379719724718115,0.397567219703742
"23",-0.0577121157549552,-0.350946482620844,0.430918951878768
"24",-0.0296102868532621,-0.402722977751141,0.405141370311715
"25",-0.0299447827312087,-0.401583612288018,0.405217824461122
"26",0.00239269329295865,-0.347010346063542,0.072961783417878
"27",0.00152659460804842,-0.353610762442406,0.090279376621389
"28",-0.0239513038481191,-0.406042779603331,0.151480796618147
"29",-0.049042745390384,-0.417218812172051,0.311221985368092
"30",-0.0465963419417992,-0.422686190766973,0.268250777288032
"31",-0.0482057061325454,-0.422332010078173,0.189708497142468
"32",-0.0432421631988372,-0.420199983060074,0.303769012978981
"33",-0.0871999847462946,-0.36831775891992,0.26851291240947
"34",-0.150490525531885,-0.267292479139314,-0.195221372152467
"35",-0.0544175300692569,-0.419137814605782,0.268086606134637
"36",-0.0961324505939948,-0.365808493528915,0.191057996106915
"37",-0.155432640832306,-0.160618335112591,-0.139837508090528
"38",-0.156155202218147,-0.197846966911396,-0.174246186292747
"39",-0.152611626308232,-0.123131712496758,-0.105805429217242
