"age","charcoal"
119.6160882,0.891581589243409
120.4713872,0.898729151492712
121.0139491,0.903693902323244
123.320528,0.995664912631364
123.8406034,1.06626633934236
124.3355528,1.18315990361057
124.7230928,1.10093207411095
125.1457706,1.01812288257325
125.5786282,1.07596676279601
126.0717557,1.01030943894277
126.5676442,1.11478481724518
126.9367655,1.22848748413321
127.2906073,0.872582763906376
127.6305321,0.64001071649772
127.8142094,0.742057818313575
128.3808973,1.08716878314481
128.5969312,1.20329390540837
128.9098926,1.44245760451432
129.2248758,1.56995531597601
129.5025651,1.7618371960314
129.8078002,1.52686183613726
130.1088273,1.3563914953864
130.469828,1.18741370074859
130.7701005,1.07542239839437
131.0855258,1.10041452613911
131.2501909,1.12178983405369
131.2800902,1.12210475975207
131.5734361,1.18570067035839
131.798596,1.194582143629
132.1598387,1.31037672708777
132.5160059,1.28521271511415
132.8084691,1.17674548537313
133.0921119,1.20324376736666
133.4072504,1.20564553336601
133.7559419,1.32894407068803
134.162159,1.38221954809832
134.3912359,1.44203065148528
134.8470888,1.58053036334976
135.1002989,1.66045737252444
135.2470421,1.70258974456669
135.4024177,1.8346283652325
135.5977216,1.96610043362545
135.8190062,2.09245214901847
136.083423,2.18794975619866
136.2062168,2.12939368279408
136.5822966,2.0660557671202
136.8306344,1.97232676533516
136.9451659,1.91068090122117
137.0219807,1.86913949660518
137.2513397,1.85473921888768
137.4244246,1.89235009677247
137.5812783,1.92318005800658
137.9145704,1.76067464794917
138.1059055,1.97457335651655
138.2460641,2.04854116176469
138.399834,2.1543124453075
138.6145254,2.43223990816996
138.8299999,2.60927641873618
139.0182785,2.52563364896731
139.1425555,2.28569034448875
139.3034908,2.24532269388222
139.487989,2.37464382993534
139.6736741,2.41741980730056
139.8710624,2.40896316508393
140.0090789,2.4857514575301
140.174263,2.3753390533433
140.4763126,2.31255081607078
140.6114684,2.33149731256515
140.7736679,2.39296254322838
140.8812784,2.4294649346151
140.9948356,2.43159407389035
141.2344899,2.3557107350351
141.3944666,2.36865090707093
141.5541179,2.39566856066892
141.5800196,2.40817145215815
141.7398779,2.4707054436382
141.7557351,2.47066903755121
141.9000586,2.36960827638778
142.0614197,2.18678741712871
142.2401188,2.09053390217942
142.4131342,2.24775112147507
142.5761054,2.39023775691509
142.7400894,2.41069280123382
142.7897991,2.39714379576342
142.8113486,2.37532133296465
143.189403,2.27262105563189
143.4218573,2.28722779232011
143.6163089,2.22415835691333
144.2122522,2.13282654340693
144.4247066,2.10336100903702
144.4600278,2.08694248429168
144.668925,2.02494477766848
145.0487804,1.98333637764043
145.2710654,1.92380941929324
145.6031563,1.81641462737426
145.7854316,1.88013853872526
146.0683018,1.94321692504369
146.3101604,1.90239105138008
146.6921653,1.94176109738675
146.9762379,1.93760480696788
147.3823374,1.9700184955394
147.6992217,1.86446059559793
148.0244298,1.81502356309978
148.65489,1.64589461349653
149.0057827,1.83100597790873
149.9574727,1.64581249160085
150.3025066,1.59225722252282
150.6989163,1.6344325721641
151.4955709,1.47294170635892
152.0127287,1.46713643457455
152.4569774,1.33498841362997
152.6685262,1.31953186558379
154.2179751,0.895821452915577
154.6639634,0.819240628416846
155.1819939,0.726536838118903
156.2667323,0.731808622256016
157.4020374,0.826260915333653
157.9967534,0.828271116900575
160.0600327,0.817981797906267
160.713777,0.946270192876971
161.4001139,0.891426171107861
162.1286583,0.822252330659072
163.2247353,0.796883843782668
164.035653,0.793572098729025
164.8716149,0.695052915282422
165.7408226,0.702826155324078
166.625649,0.579607339756597
169.4736297,0.546645763075623
170.4574079,0.520990181378725
171.4061576,0.41969305970182
172.3854436,0.399910825246166
173.4039931,0.458643247223675
174.9611281,0.512241747635155
175.9671454,0.536302228709281
176.9742043,0.492115260057288
178.617164,0.464353430801576
179.6493698,0.569035138215517
182.0928059,0.545203483572138
183.1023805,0.474296980782617
184.070159,0.442742001215614
185.0257023,0.425778754419649
185.9671838,0.530540525946621
186.9081868,0.512557883714509
187.8172609,0.507327132729636
189.5976373,0.52503858579119
190.4413262,0.562062295327344
191.2754845,0.685771719996432
191.820936,0.748822486626817
193.9183704,0.759293151301195
194.5101398,0.726610047302757
195.2238448,0.666691823324092
195.80915,0.656068159633071
196.2000207,0.640528050191011
196.8923358,0.67147348396853
197.5445092,0.68127068452275
197.996264,0.655178735715587
198.4442828,0.653436020740862
199.5646135,0.740037109274782
200.1997221,0.710808745060989
200.8521647,0.667434256384727
201.5429769,0.693094531293333
202.1768719,0.596092905754184
202.8239908,0.616719117085282
203.2978143,0.633802593782613
203.9542913,0.656246251253654
205.0455748,0.680094914428763
205.7305114,0.636692796055096
206.4134954,0.641151827902186
207.0463004,0.558259136493691
207.7655751,0.546332697264458
208.3501321,0.537616923507197
208.9584268,0.61344980363528
209.7440145,0.686831178530117
211.2732889,0.768101252678198
212.162793,0.711828816177545
213.046104,0.693419975046707
213.898345,0.63453175563038
214.846897,0.561604330558137
215.826446,0.491420083680056
216.8111492,0.430562096179546
218.1300624,0.606226013358439
218.9179998,0.566340412844658
219.7423686,0.558477862546635
220.8791846,0.469530371513954
221.6744864,0.458533153124535
222.5724377,0.496895334293694
223.6409998,0.601335634494683
224.9973432,0.571942108876885
226.3691001,0.568472851370087
227.394549,0.654786957529789
228.4345742,0.658112839535898
229.4504559,0.629446832314913
230.5174266,0.531762031992326
231.6038063,0.395437099292097
232.6894291,0.297211009913321
233.8180523,0.32187511052076
235.0305466,0.518956978606054
235.5497871,0.528677295764595
236.1819469,0.486492812923795
236.1819469,0.486492812923795
237.3493261,0.413054805689928
238.4662173,0.381911568781521
239.4854081,0.359985753927525
240.9727975,0.286567894545966
243.1297461,0.327471296984177
244.7626206,0.389836375410478
246.4408634,0.305231587692681
247.6127349,0.331945157791275
250.6495627,0.32660100206382
252.3769928,0.297940386703804
254.5142109,0.286383000297005
256.9176955,0.244507089247314
259.3034215,0.334471861829165
262.2673932,0.320694297779671
264.3902859,0.32414625049352
266.3895054,0.300275655455072
268.8333573,0.283934057311478
270.7392771,0.280347314077548
272.9204713,0.322831380646358
275.989686,0.300105658751306
278.6970838,0.253810549606338
281.9193507,0.566770457089095
285.6165704,0.573475451063106
293.5723511,0.321836030695945
299.0113763,0.452707439683951
303.6235281,0.452719682933827
310.4643337,0.3176865817496
318.1947354,0.415516636156774
333.7526212,0.326048576442847
341.2527347,0.29313552493114
346.2063545,0.354097409159806
348.954242,0.309221429130727
354.5662718,0.340540226225943
359.7280976,0.364125748061879
362.7388714,0.323306675417092
366.8609774,0.325287977013167
370.0007575,0.309652829669609
373.4070148,0.34236368728959
376.5939856,0.364314287870934
379.5760635,0.375312709128709
383.0089818,0.366685542117449
386.3934602,0.342756522991917
388.5564423,0.332501365233641
391.0603813,0.309011199459798
394.3596316,0.32091615984808
397.9236796,0.318534925026449
401.0815271,0.306188233382818
405.1256936,0.293263613008058
413.4278095,0.278462844838447
417.5157942,0.256353968565622
421.5699599,0.277486975715524
423.8925915,0.296637274366406
426.4007072,0.278517575594279
430.3547124,0.272739290229087
433.7587934,0.284202366794093
440.7188122,0.272034440491061
446.1185634,0.167093494434662
448.9397915,0.172625993383823
452.7666869,0.233917263429118
455.5458831,0.175473938060344
458.9789493,0.148661629607347
461.9316084,0.150886156663719
465.4217588,0.156248318087088
468.6721162,0.15702370637628
472.1177851,0.182041555598504
475.7131874,0.24467993072459
478.8489627,0.199922811229105
481.3799366,0.193320200887332
483.4569742,0.188741085336867
486.4677485,0.173830033668687
488.4292066,0.152208164299149
489.8960573,0.137944399513765
492.6424726,0.154508634548881
495.7764888,0.147827743364911
498.1037237,0.170819539595467
500.2011667,0.199153583041736
501.5618704,0.196066025296691
502.3471329,0.184595180600145
503.3219167,0.198411905328135
504.8294082,0.192110297299856
506.2599866,0.233357972272515
507.4645464,0.177025838072079
508.4682961,0.154684744603712
510.0154873,0.200545534326206
511.7598644,0.196929640604428
512.8654944,0.152706697996313
513.9651174,0.136699519299998
515.1658384,0.12958803206337
516.5034882,0.125741170820943
518.3982098,0.123873088959604
520.0556902,0.13201918282541
521.9997807,0.199665017969329
524.0494582,0.12124493145889
525.6292059,0.109969113607708
527.2799836,0.107844802853313
529.8222726,0.123166852662798
533.2662048,0.101683265530289
536.8581995,0.0675745493853446
541.827617,0.0694956728448282
548.626539,0.0558270258478251
554.7736077,0.0572646727588333
561.1828571,0.0390713532806021
566.5646998,0.0373646287792926
570.3231885,-0.0107856307775294
573.3690606,0.0698788480930462
573.7404917,0.1050414882786
573.8650242,0.119406097595383
574.0621613,0.145622823673142
574.2156721,0.169569439884399
574.3127524,0.186590152358819
574.5715082,0.240484916711994
574.7252101,0.279519165928313
575.0457594,0.340594175317977
575.9807906,0.162050102207497
577.1416459,0.0830201993297668
579.9048126,0.0326350463968718
581.8761389,0.0161217630646518
584.5149451,0.150739294573748
586.9104846,0.0605664343287036
589.604319,0.0683651455827587
592.2164086,0.0397981162752273
594.8900882,-0.019123648043444
597.8378042,0.053373793873826
600.3539627,0.0261762186312388
602.626496,-0.00699281428440784
604.5963601,0.142719959295202
612.1575668,0.0663315517958217
622.9011415,0.118278890167601
631.3992801,0.183600401630628
636.4727545,0.284638606019
