"","V1","V2","V3"
"188",-0.107579055260932,0.0573205784225012,-0.0494128967566254
"189",-0.106463186571513,0.0366418788509853,-0.0789360204866934
"190",-0.106310715552127,0.034008013835516,-0.0829863509392399
"191",-0.105064687017708,0.0306971281408221,-0.0865813949089059
"192",-0.102020543641634,0.0263779789350322,-0.0887604779103547
"193",-0.0985149963934714,0.0234734664464524,-0.0875595102390232
"194",-0.0964418124936711,0.0223420883962416,-0.0857371431708443
"195",-0.0942424154992156,0.0208674042225854,-0.0839466563851676
"196",-0.0963589414928664,0.0213033812767982,-0.0870689161229468
"197",-0.0896497024934056,0.0195352883944712,-0.0777122023245329
"198",-0.0962011701664917,0.0211376365391911,-0.086969601271741
"199",-0.094898999311368,0.0207793950062687,-0.0851442352487593
"200",-0.0950370504125893,0.0207977609643468,-0.0852351791744933
"201",-0.0927032104071099,0.0202092620704279,-0.0817943032757973
"202",-0.0925936344197063,0.0201749588541342,-0.0815395577986048
"203",-0.0905546901467083,0.0196682061076042,-0.0785996672001464
"204",-0.0862724753120187,0.018602219044744,-0.07229778419156
"205",-0.0894172250982876,0.0193651925374241,-0.0764157065512247
"206",-0.0903779592248545,0.0195974727605856,-0.0776481222650496
"207",-0.0906407852705687,0.0196594090198925,-0.0779402708125921
"208",-0.0884951764643906,0.0191354307344178,-0.0750346134809709
"209",-0.0876758893647919,0.0189307651823316,-0.0738081301160171
"210",-0.0830609465998197,0.0178045817014395,-0.0675943888177147
"211",-0.0875921457572765,0.0189033539618707,-0.0735209992248005
"212",-0.0861523134766655,0.0185561559694386,-0.0716980408320562
"213",-0.0851572194588987,0.0183216652237517,-0.0705836224046806
"214",-0.0900121622111018,0.019528199729612,-0.0777384250026574
"215",-0.0927220450910423,0.02019981177493,-0.0816811231870153
"216",-0.0942500386648415,0.0205802881450432,-0.0839547613747805
"217",-0.0953028542166713,0.0208418036278449,-0.0855088791988297
"218",-0.0955725643143673,0.0209089425251912,-0.0859221892463395
"219",-0.0928516792219999,0.0202417510603422,-0.0821716363065223
"220",-0.0931733138866921,0.0203189350587457,-0.0826063061411771
"221",-0.0891610655125851,0.0193425312951365,-0.0773618898250845
"222",-0.0890950349600312,0.0193317437175353,-0.0774493096910336
"223",-0.0945369169678212,0.0206889748883999,-0.0857773359172642
"224",-0.0948589324236771,0.0207826825685561,-0.0866970656975501
"225",-0.101057867762702,0.0223933874704627,-0.0982415036522271
"226",-0.103780908010735,0.0230954983278323,-0.103146399076817
"227",-0.108958098811805,0.0244231298136071,-0.112252106136856
"228",-0.103049857094478,0.02295911279311,-0.103551056507588
"229",-0.112008670986758,0.0252141517146238,-0.11790153250298
"230",-0.109207823131611,0.0245267427004133,-0.114005518102863
"231",-0.114752287525911,0.0259349007389375,-0.123307589137768
"232",-0.107997273878224,0.0242359054337867,-0.112511678736526
"233",-0.110591543391328,0.024896571350032,-0.11693637251634
"234",-0.113307070153909,0.025591916480052,-0.121681482003083
"235",-0.113735252768367,0.0256998667902056,-0.122372270027898
"236",-0.114037928388919,0.0257729854221892,-0.122754206425993
"237",-0.112982627259823,0.0254974969900943,-0.120731685963075
"238",-0.108106881519083,0.0242625611501208,-0.11264529614122
"239",-0.112236865148358,0.0252889389710686,-0.118822250629657
"240",-0.105475852946134,0.0235699819095298,-0.107425239846088
"241",-0.10278330700864,0.0228803556085689,-0.102708410219442
"242",-0.108604325305345,0.0243201669103539,-0.111145445153434
"243",-0.10749496758369,0.0240239584486938,-0.108793031659879
"244",-0.104730257838776,0.0233135733330561,-0.103862643749591
"245",-0.10387942169342,0.02308673014365,-0.102081990018009
"246",-0.0963531861960079,0.0211990538098099,-0.0902565331164345
"247",-0.0911054968328237,0.0198762660551068,-0.0818581097637733
"248",-0.100399557441386,0.022184881472975,-0.0956626910668689
"249",-0.0984078954101061,0.0216733318762297,-0.0921559277571241
"250",-0.097251646937129,0.0213784178055546,-0.0901252534942622
"251",-0.0947982720631862,0.0207653161012693,-0.0863430398625014
"252",-0.098554541149467,0.0216941442790849,-0.0917605806163798
"253",-0.0987189774906725,0.021734975362415,-0.0919835271090865
"254",-0.0973342965281978,0.0213949058281258,-0.0900264348639396
"255",-0.098557620536269,0.0216978342243994,-0.0917977543221512
"256",-0.0982516495689886,0.0216227384713618,-0.0913587730028485
"257",-0.0988150448528903,0.0217600676375373,-0.0921035798341156
"258",-0.0991230356036899,0.0218332111628073,-0.0924566360573432
"259",-0.0985185860784785,0.0216797036503246,-0.091461632245621
"260",-0.0975067474592253,0.0214216023431504,-0.0897671357591195
"261",-0.0947764079863561,0.0207444153766522,-0.0857585552288242
"262",-0.0956246288620789,0.020943780110812,-0.0866876644094984
"263",-0.094006505078293,0.0205373479104339,-0.0841651947319425
"264",-0.0899526941012793,0.0195339878942495,-0.07827156722405
"265",-0.0933237291452455,0.0203608786200193,-0.0829379580939028
"266",-0.0937050904190434,0.0204567901179366,-0.0835213723554277
"267",-0.0946127643687637,0.0206821322945201,-0.0848470115992102
"268",-0.0954764900558746,0.0208970007013415,-0.0861197335075256
"269",-0.0955268893788234,0.0209108076562485,-0.0862211342121049
"270",-0.0949445982681251,0.0207666692296146,-0.0853688754047989
"271",-0.0954724103599338,0.0208912899078603,-0.0859594561481074
"272",-0.0959292965069164,0.0209953754341987,-0.0863665704415873
"273",-0.0935910563762565,0.0204132956569663,-0.0828878264493686
"274",-0.0893839100047061,0.0193816874690322,-0.0770673659609452
"275",-0.0869487664585042,0.018773051793696,-0.0733867096552155
"276",-0.0912163454712242,0.019815781158606,-0.079186749586977
"277",-0.0926737454471065,0.0201681094145615,-0.0810581176011635
"278",-0.0879408108553862,0.0190058449656343,-0.0744687602490314
"279",-0.0877134062536591,0.0189416888376455,-0.0739274917965137
"280",-0.0834490866361965,0.0178960329245443,-0.0680363636186721
"281",-0.0830411454373054,0.0177836448651477,-0.0671430945952565
"282",-0.0828715235133543,0.0177356166936425,-0.0667407397461329
"283",-0.0800327230989376,0.0170496460079585,-0.0630940816530539
"284",-0.080163394138059,0.01708020734066,-0.0632359012293419
"285",-0.0805089362127411,0.0171614773631925,-0.0636205510835888
"286",-0.0810713717596438,0.0172959797105054,-0.06430615965647
"287",-0.0804750222060949,0.0171519745451978,-0.0635440271917949
"288",-0.0793798863989016,0.0168872545986784,-0.0621391837430117
"289",-0.0785679467942326,0.0166914716683235,-0.0611089818182286
"290",-0.0793209457574748,0.016871841645145,-0.0620347512704431
"291",-0.0795393318206723,0.0169246688184416,-0.0623156470075828
"292",-0.0791986342111714,0.0168438834212438,-0.0619163517044246
"293",-0.0802288430320142,0.0170914205190199,-0.063201547809307
"294",-0.0804505476493187,0.0171439485309455,-0.0634604575258298
"295",-0.0788717402805017,0.0167643699645984,-0.0614850344491248
"296",-0.0770665363429524,0.0163283956953448,-0.0591797345397214
"297",-0.0767540373929791,0.0162522975967176,-0.0587655805882647
"298",-0.0761386176957918,0.0161042527719524,-0.0579940633591555
"299",-0.0749706285270862,0.0158253579289044,-0.0565790530944752
"300",-0.0739588515410574,0.0155835537805177,-0.0553485882165602
"301",-0.0744187114432181,0.0156930618418379,-0.0558986472010599
"302",-0.0743425857284148,0.0156749573231377,-0.0558081314730305
"303",-0.0738756800012413,0.0155637397357918,-0.055248915285171
"304",-0.0738673841741053,0.015561763896957,-0.0552389847868784
"305",-0.073880866819111,0.0155649747499357,-0.0552551163946701
"306",-0.0742441855471729,0.0156515999197042,-0.0556921656782524
"307",-0.074975724050495,0.0158258339930384,-0.056567908899342
"308",-0.0746829891610445,0.01575621124931,-0.0562197536508466
"309",-0.07413277784617,0.0156251010195217,-0.055559655373402
"310",-0.0757095530707227,0.0160017715490756,-0.0574734163329417
"311",-0.0761873473046693,0.0161157984483278,-0.0580507790944487
"312",-0.0762075523098178,0.0161210630595876,-0.0580854664910099
"313",-0.0764172704122653,0.016170799697281,-0.0583316858074008
"314",-0.0754503403065131,0.0159401020986232,-0.0571647511278815
"315",-0.0762233265069941,0.0161247932661708,-0.0581038784691493
"316",-0.076564905765046,0.016206502344355,-0.0585212060103441
"317",-0.0764690918510552,0.016184649404007,-0.0584295104426637
"318",-0.0777273888860526,0.0164867774955553,-0.059993477336715
"319",-0.0786571922523051,0.0167095576206387,-0.0611379721808214
"320",-0.0780701548471901,0.016568938937067,-0.060416157669009
"321",-0.0766460018614714,0.0162270423561983,-0.0586473654880992
"322",-0.0762548025328734,0.0161321861016926,-0.058139259543507
"323",-0.0755965694481924,0.015974609841013,-0.0573323498084699
"324",-0.0744086166446924,0.0156909613686072,-0.0558936521469006
"325",-0.0745220626501774,0.015717988108793,-0.0560296610260077
"326",-0.0753964644725869,0.0159272220851692,-0.0570994636828098
"327",-0.0774971653354688,0.016431561758571,-0.0597085978237227
"328",-0.0787038053854582,0.0167200072190688,-0.0611783651717494
"329",-0.0774826543949951,0.0164281851510334,-0.0596930255753972
"330",-0.0760960534610468,0.0160943482585011,-0.0579487342563798
"331",-0.0751808611639489,0.0158755593148174,-0.0568338005340891
"332",-0.0740587581611812,0.0156074611635098,-0.0554708158268741
"333",-0.0758426120758721,0.0160338636072332,-0.0576420297211414
"334",-0.0765867771639749,0.016211145431911,-0.0585339553221381
"335",-0.0757910689103578,0.0160212282267636,-0.0575719847239474
"336",-0.0751944042483114,0.0158787308962825,-0.0568487189205298
"337",-0.0761940850016978,0.0161180111321231,-0.0580730201711945
"338",-0.0768915505411123,0.0162842446284266,-0.0589107619460012
"339",-0.0759526032144297,0.0160599209787708,-0.0577705182462109
"340",-0.0747246784651595,0.0157665082254071,-0.0562783141661777
"341",-0.0751269051517388,0.0158627176447505,-0.056769522790245
"342",-0.0762097018746448,0.0161219707985144,-0.0580981879695974
"343",-0.0778677253609199,0.0165216420303572,-0.0601966603250458
"344",-0.0795198620008197,0.0169187279647161,-0.0622607819921723
"345",-0.0795013426908886,0.0169161198449477,-0.0622817211402809
"346",-0.0800701297918981,0.017054191763179,-0.0630255176892228
"347",-0.0808096319332926,0.0172310044110966,-0.0639278499313481
"348",-0.0796987162841357,0.0169641895785358,-0.0625444495474699
"349",-0.0783972943840034,0.0166509428525227,-0.0609089491597355
"350",-0.0788033045249966,0.0167510617621,-0.0614817276878815
"351",-0.0811247520769529,0.0173157069887533,-0.0645513847229621
"352",-0.084325182522956,0.0180936941520237,-0.0687744639201221
"353",-0.0860696528772235,0.0185176466690784,-0.0710774547424105
"354",-0.0823410129094607,0.0176198727768095,-0.0663731517640934
"355",-0.0845010199178183,0.0181441216278517,-0.0692045119395947
"356",-0.0858664414250123,0.0184782001961245,-0.0710675121732652
"357",-0.0860613323999748,0.0185318463321147,-0.0714891778755077
"358",-0.0883526071037366,0.0190901765730655,-0.0745521193502805
"359",-0.0882372228275341,0.0190644027080216,-0.0744579658853005
"360",-0.0882052304446302,0.0190572033579514,-0.0744298402002851
"361",-0.0877706428459974,0.0189488994476633,-0.0737864395778951
"362",-0.08768142176699,0.0189239133283335,-0.0735837488108261
"363",-0.084355201278337,0.0181136745725402,-0.0691448282851771
"364",-0.085583100117012,0.0184091914285821,-0.0706890509993351
"365",-0.085098536946073,0.0182864088597634,-0.0699201777106414
"366",-0.0838689079057531,0.0179835078241308,-0.0681926105129704
"367",-0.0821768630329588,0.0175708674432815,-0.0659245753278042
"368",-0.0794227320567973,0.0169039279053124,-0.0623539443287523
"369",-0.0817486589343429,0.0174620618436035,-0.0652358911838357
"370",-0.0818825671833492,0.0174938511533153,-0.0653917337046996
"371",-0.0813323776231168,0.0173596474645819,-0.0646563258312938
"372",-0.0783541760641765,0.0166410969935196,-0.0608675262073156
"373",-0.0763654461620194,0.016159771847982,-0.0583020305615006
"374",-0.0753437043359163,0.0159143890367363,-0.0570300077679813
"375",-0.0742418701747749,0.015651095355003,-0.0556905236339518
"376",-0.0739964220851011,0.0155924838180741,-0.0553931411903335
"377",-0.0740252134866753,0.0155993363986828,-0.0554274959225768
"378",-0.0741571114200978,0.0156307929919955,-0.0555863634162454
"379",-0.074689233488294,0.0157576923093854,-0.0562275848639792
"380",-0.0749199834911627,0.0158159159973345,-0.056588497248433
"381",-0.0922266418266753,0.0200696698803214,-0.0807253539100622
"382",-0.0885629405417553,0.0191619215384487,-0.0754041448287795
"383",-0.0832283696710706,0.0178525038762197,-0.0680148334589105
"384",-0.0891077099863746,0.0192872533617623,-0.0759256313934602
"385",-0.0898335987146418,0.0194645535127599,-0.0769027091639507
"386",-0.089733872026299,0.0194378255171054,-0.0767072487427459
"387",-0.0894436288186028,0.0193748990889461,-0.0765449794164851
"388",-0.0917383968283488,0.0199489902403042,-0.0800293782616457
"389",-0.0855379495347012,0.0184311429368338,-0.0715396092911559
"390",-0.0931077849973379,0.0202829600352058,-0.0818723846844046
"391",-0.0934259033117227,0.0203603399436328,-0.0822906798278828
"392",-0.0916894191958929,0.0199284319600699,-0.0797185305133352
"393",-0.0912664658975699,0.0198155682387583,-0.0788935299390045
"394",-0.0874776487299398,0.0188891649694662,-0.0737298410690721
"395",-0.0894217143897996,0.0193642856774877,-0.0763587745829222
"396",-0.0909577952245857,0.0197363791791745,-0.0783533148568981
"397",-0.0838030789639689,0.0179843272406082,-0.0685615076571727
"398",-0.0781019158894878,0.0165866226860251,-0.0607190398659826
"399",-0.077809585815658,0.0165085978050648,-0.0601493644992762
"400",-0.0789989337679876,0.0167927256169053,-0.0615906917435942
"401",-0.0792076886293691,0.0168422618813909,-0.0618359571716555
"402",-0.0775181845738358,0.0164385732638708,-0.0597819626944859
"403",-0.073876627322656,0.015563980078129,-0.0552504001699228
"404",-0.0738692319371369,0.0155622039623969,-0.0552411961463505
"405",-0.0741464577320283,0.0156282082200259,-0.0555725090452693
"406",-0.0741434840290583,0.0156275008942709,-0.0555689707697285
