"V1","V2","V3"
-0.0236304290380994,7.9599998574647,-0.238484800842004
-0.16991629141923,7.85567916699002,-0.32693214505719
-0.29084635841752,7.79719542203328,-0.395330247988811
-0.254455445094435,7.88290256324377,-0.380485563443126
-0.225086909889742,7.79879618307282,-0.326073037410008
-0.457330889240009,7.74567723314529,-0.453510538747991
-0.817518523421157,7.58054395498971,-0.641466560515067
-0.28452033515249,7.8783664783054,-0.382903389014064
-0.8872616433339,7.57812628845963,-0.620960750513763
-1.08703326004633,7.49199426009868,-0.694561732789705
-1.20644789668057,7.42017570065514,-0.761518428414887
-1.15382775699268,7.47216796333706,-0.712945682351784
-1.22755858751065,7.43204821922241,-0.747790427733606
-1.38571389680123,7.36237599769769,-0.797875424979766
-1.64367576649461,7.25879807007143,-0.855960346573531
-1.73633042995407,7.22599365934239,-0.876025416602231
-1.93711739105808,7.06319980386929,-0.984051271449854
-2.09177115485595,7.14911401307126,-0.864521167926792
-2.25898748146479,7.04088987284276,-0.935592163476362
-2.4189216476773,6.98328086736796,-0.949322442391729
-2.51535761887556,6.89379326545539,-0.999611281813462
-2.52324348587452,6.94442949087181,-0.960216561929542
-2.78141665209849,6.83181982808176,-0.999033824075398
-2.93635175893071,6.7953788965049,-1.00140705788617
-3.04106307533717,6.72019740944126,-1.01263612183787
-3.19030432978927,6.67140440496061,-1.01840431506981
-3.28274664630779,6.62983634685696,-1.02202987233019
-3.54888537012805,6.50381132857775,-1.03501063274935
-3.6876636466633,6.4255400317864,-1.04496547912952
-4.08151497562511,6.24372168798744,-1.05038767638664
-4.12487734012007,6.218687426839,-1.03623897305218
-4.19978926519648,6.18155944721578,-1.05525975365064
-4.24955387104831,6.15832000521264,-1.04061799373199
-4.40080209295249,6.06695675620252,-1.06680613937299
-4.45599409716216,6.04561102714516,-1.06972896228565
-4.48883252150916,6.05271455954542,-1.04681626749471
-4.5597455316764,5.99108531090748,-1.07107716527878
-4.71496281285399,5.90338818320119,-1.07808288317305
-5.13857570788352,5.66899764888952,-1.08851290800422
-5.29789498406312,5.56875382710583,-1.0919528517645
-5.38993339008471,5.50905972361925,-1.09369701736406
-5.52509449720482,5.41031057472856,-1.09706587297524
-5.55126909777082,5.40223989224573,-1.09747604187033
-5.78441227938471,5.24351690459645,-1.09698179729663
-5.89606276175051,5.16212974018058,-1.11394156642475
-5.96450499615313,5.10380510794869,-1.09303340535256
-6.06636177870362,5.04074131089275,-1.07907086569985
-6.29655061742683,4.87315019796923,-1.06572841375325
-6.70874471116191,4.55856209456191,-1.03157189043172
-6.84626862506618,4.45030900507968,-1.01769958274482
-6.98764889605342,4.32928108969799,-0.998616975594454
-7.11347436384038,4.22005309439897,-0.984907198529799
-7.22343182322617,4.11508675628243,-0.941665306902295
-7.24442321638514,4.09471483587673,-0.955798183588807
-7.34752394585802,3.9958649644009,-0.93912503326483
-7.55616563371578,3.7700893447418,-0.910616333457991
-7.57198234985273,3.75803384296673,-0.909241664145269
-7.65615268690608,3.65456696052815,-0.894280278253054
-7.76415703120136,3.52120131395619,-0.860389408312895
-7.96596974024619,3.23602756552504,-0.799881120735232
-7.97491374312964,3.22947881746624,-0.80491584411766
-8.05766683794342,3.08903353265366,-0.743172739357379
-8.1454080921929,2.94990285065858,-0.647620369982889
-8.13041984728309,2.98480754162051,-0.674864693171022
-8.14333972424861,2.93396837338925,-0.643508532593902
-8.20709382802444,2.84045077218101,-0.580074358393406
-8.19103183213471,2.83426893768989,-0.581709285179192
-8.21900004811275,2.75678273237787,-0.534012400850051
-8.30013913641016,2.53146274328503,-0.395088953687474
-8.37267420292092,2.31885765189087,-0.269208160183954
-8.40927509038327,2.2116280482044,-0.206218909115843
-8.47396946173011,2.04017062553971,-0.0976299350744697
-8.43293025335672,2.09647097704851,-0.144172220589407
-8.50789638029271,1.85125859193591,-0.00306189516016298
-8.51187581403779,1.74877463691528,0.0461722353869358
-8.44521582641774,1.75399500738485,-0.000487360098046841
-8.5066889308479,1.65020560504703,0.0726295036558159
-8.51616094636615,1.63514164029331,0.0592564144550131
-8.54540885568531,1.43849596864982,0.21422184939147
-8.54085406589147,1.40620617648775,0.236663600522431
-8.54246732440618,1.35695285176335,0.26130684938208
-8.49362694905026,1.20590531910353,0.395241404589666
-8.52054907292234,1.16060512705315,0.4151491246205
-8.49125129292114,1.03079634462975,0.510267544699843
-8.38651001314773,0.528144281670934,0.8824563758485
-8.37090837750427,0.435091913058343,0.948557218181667
-8.31470557428087,0.265527750104693,1.08317550532575
-8.27939614621344,0.159770844172176,1.16705046879172
-8.27544013184149,0.130913282544581,1.18503297858381
-8.20572777000159,-0.0747803710627801,1.33611683326286
-8.20019365677702,-0.127089766387576,1.37536997231168
-8.08809704687313,-0.339303415194914,1.53826378284243
-8.04844272021814,-0.424214545342766,1.60180275412371
-7.95619801917854,-0.545942612395109,1.6840834940024
-7.93804305526596,-0.671058861126503,1.78216866435379
-7.9130515826129,-0.751639353453596,1.85027692855269
-7.86279231103371,-0.844014596198472,1.9132203504718
-7.80450584946032,-0.968483746386895,2.00351032491069
-7.67767591319467,-1.22311048718699,2.18294736946832
-7.57956541390141,-1.3225612087939,2.30136580516351
-7.61817884267487,-1.46647054600059,2.26991096172027
-7.50776003737179,-1.50740520197458,2.37338043552449
-7.51155295781252,-1.51262434630322,2.36451670430229
-7.37423791968923,-1.66110525860425,2.47792198845368
-7.23203371625543,-1.78670974547106,2.57717464223608
-7.21526007297071,-1.80216719955892,2.60650154789706
-7.12212837780602,-1.87693125207882,2.63547169138238
-7.03714614493155,-1.94717036730481,2.67117653366487
-7.04388187791514,-1.93403429327335,2.66284373307319
-6.95058596619257,-2.00839514511183,2.72670051475833
-6.91189908818128,-2.04789160742424,2.76436867882452
-7.02611107750744,-1.9399894702117,2.64200031696459
-6.82057804567747,-2.10512393282326,2.80200593870862
-6.75192948602422,-2.1308688757814,2.81663925508103
-6.42220824239237,-2.31155598646902,2.96214112436216
-6.20805829905917,-2.40859069974471,3.04289948601447
-6.06810007266524,-2.4807799681893,3.09877870442369
-5.88595877974606,-2.56176270232094,3.16165568043805
-5.74251348556674,-2.6350838512501,3.21636883687115
-5.45524822052678,-2.75003194732764,3.29469098281856
-5.33456864121425,-2.79984803307083,3.32704854496948
-5.15873892990515,-2.87351424320231,3.37509537601915
-4.93331564642055,-2.96282517930283,3.42307534702583
-4.83011391106574,-2.99919471270978,3.44672985090685
-4.60207948178761,-3.06504661915433,3.4707330047294
-4.5379524107959,-3.09965293641532,3.4983784910646
-4.46294625743125,-3.13681029107786,3.51288068911662
-4.21570593739248,-3.18711273861945,3.49691257491488
-4.16641505489387,-3.22821720255379,3.54458327698967
-4.14214623037209,-3.24513338312352,3.5588461972326
-4.09186029039556,-3.18272477103933,3.49002001649055
-4.05715516472328,-3.22604207786442,3.55598741073933
-3.96600693674199,-3.26431638029112,3.54113725501391
-3.84212375690084,-3.31022153345194,3.5492075742163
-3.64561045946523,-3.36331800503806,3.57441822305581
-3.52792587333109,-3.40920607379333,3.59122837769806
-3.53786326878736,-3.40358478203003,3.58725598558266
-3.4233276908275,-3.43105184677039,3.59259535645689
-3.19999816775256,-3.47143617812102,3.59632645151425
-1.84601753283121,-3.61871805821872,3.56821279921507
-1.73224400334628,-3.66187696139499,3.55870693944683
-1.61238624045371,-3.66612616319629,3.57060553451246
-1.60951398805676,-3.66663913362598,3.57214823581802
-1.5859377225586,-3.68105504798617,3.56384170105787
-1.58712711923336,-3.70047336565866,3.61303232846758
-1.39699327560206,-3.70401232192834,3.63028881647965
-1.31419157381374,-3.82179541592285,3.55086966341584
-1.27035667684384,-3.76804345724007,3.63530893086715
-1.13244510861202,-3.79845438051725,3.66492566970367
-0.970646047424687,-3.85725450631749,3.73085290186434
-0.839085635933906,-3.84572152938562,3.71929908968548
-0.761744179379651,-3.86960522562533,3.76252310569784
-0.619220962129953,-3.89756160639874,3.80050466755428
-0.563102849074999,-3.9003915039888,3.81770416258909
-0.463011758632221,-3.91936611946487,3.84276830193431
-0.335965315573695,-3.9045982006688,3.8525088070098
-0.181644586996183,-3.97505312414314,3.90097281505679
-0.22397857513635,-3.93486228954561,3.86397922617509
-0.0703405935259128,-3.9571151052897,3.89738712226301
1.63562046393471,-4.06338850296189,4.07258399163459
1.79339685792992,-4.10480133278886,4.1254623271317
1.86558760121129,-4.10942915908366,4.13626340728118
1.95215183337506,-4.10954488086026,4.14227646860691
1.98514357114309,-4.11867248256922,4.15474272359723
2.13373289744565,-4.09580675392092,4.14226414359197
2.28818573367031,-4.08075683498834,4.13476643131534
2.70433421922855,-4.08611551670141,4.16018860431142
3.09039223429952,-4.08799843445427,4.18177302969202
3.13118703132968,-4.07971061421215,4.17512613277343
3.32532292440643,-4.06055668601688,4.16563230705149
3.45963217700746,-4.10494176734326,4.21868720631341
3.38171713955486,-4.05951183826411,4.16787134889363
3.67229713928389,-4.16823546496855,4.29326965633835
3.77704574282456,-4.13631932512885,4.26250264154777
3.89233691211426,-4.20011376266722,4.33781437085798
4.18415747391754,-4.24968652250812,4.39951956223281
4.58672919574112,-4.32112831917985,4.4809663040502
4.71546591178768,-4.3436615655614,4.50060866137953
4.77495701714763,-4.34509903355282,4.50450622674657
4.87398726402947,-4.36504144897176,4.52653872059159
5.11601598209895,-4.4313149730925,4.54496853965631
5.19366732968363,-4.45156645901305,4.55494213016201
5.26781151789662,-4.47261519385333,4.56419182055522
5.56930687027602,-4.5789779712052,4.60363495149308
5.80247384734428,-4.64282471878948,4.62043321634288
5.96678937584444,-4.69510805747587,4.6341882561371
6.17277535717775,-4.78657046607151,4.64302545534182
6.20575287634184,-4.74662046423401,4.65049624644858
6.31320896891753,-4.78924785411468,4.66779403806882
6.28158251440919,-4.83566131470758,4.64559133102055
6.38889818581709,-4.87096887981178,4.66982187105934
6.48305631420034,-4.89034286372607,4.72925919390489
6.59697279283355,-4.98287633113567,4.67675814134768
6.73394773120956,-5.07633975926494,4.70295866353708
6.82477580628802,-5.14501374092153,4.71602099612496
6.95457634332246,-5.22998669897662,4.74986872151537
7.09759058422221,-5.3535741501123,4.75186671361053
7.20277323361852,-5.43784948460597,4.77457760347596
7.27589904347327,-5.50957195774581,4.78821352119458
7.31465980511684,-5.5418779611785,4.7767088259273
7.52894208052885,-5.74225997943443,4.7909343145343
7.59996050143914,-5.81135639702126,4.78776578180375
7.73298387566459,-5.93483840675904,4.81613763273554
7.74754691439983,-5.95302730211808,4.88719188982868
7.70666069592517,-5.9048721874511,4.85534045838424
7.88243846383257,-6.07678618300718,4.82442548312308
7.80030442892282,-5.9948465167902,4.9235918257121
7.96450772858388,-6.15027569943077,4.89829038476956
7.97827015883004,-6.1616188580249,4.84948317802177
8.1863884230356,-6.34618765740865,5.00589116435637
8.45900658803517,-6.56401798491562,5.19274976450293
8.54825883666015,-6.63857168634351,5.26166649564373
8.71004301122712,-6.74407138269852,5.34806173698904
8.87567311446658,-6.88833847661655,5.44841320275236
8.83720704300343,-6.84999519850894,5.40524984613587
8.99433269987666,-6.95137681709331,5.4845520190677
9.42829632788266,-7.09095413869142,5.56908961603858
9.56218494289223,-7.11302188044802,5.58574993095747
9.99590132303986,-7.1458467754679,5.59765533310684
10.1610993383314,-7.15024172018938,5.60549329092157
10.1685113063788,-7.14747264889702,5.59955302020897
9.34442363091545,-7.06530275113743,5.55178935849827
8.96922848258695,-6.93188558061183,5.46450713280706
8.93027259728042,-6.91276279472952,5.44086518621434
8.97326704392608,-6.94673112261273,5.48282918542815
9.06666952414345,-7.03710256635952,5.56327356929809
9.3170510318523,-7.06161289291117,5.54584011074265
9.39456380142597,-7.05673236181644,5.53753970750738
9.78165524588191,-7.16932402367704,5.61466063730099
9.99132662279308,-7.15166981506675,5.60656303879687
10.0818467367753,-7.15308919590828,5.60408294557712
10.1776401451742,-7.18604038207594,5.64228499954724
10.3436774893766,-7.16305688932226,5.6224841009465
10.3379861223255,-7.24442194475532,5.71026887414539
10.3256811169235,-7.10059087438752,5.5607214699568
10.3142867725355,-7.01950618607497,5.4824420664074
10.4034901219616,-7.08877451317958,5.55333810010015
10.4036843508568,-7.10079606919349,5.56097085253393
10.5097376788176,-7.12657642999008,5.60362827566789
10.5453740274114,-7.22413920563315,5.69633231297795
10.5199548249195,-7.21076116766675,5.68237491466584
